Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
01/23/2020,AQS,170310001,3,11.8,ug/m3 LC,49,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
01/24/2020,AQS,170310001,3,16,ug/m3 LC,59,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
01/25/2020,AQS,170310001,3,9.8,ug/m3 LC,41,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
01/26/2020,AQS,170310001,3,9.4,ug/m3 LC,39,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
01/27/2020,AQS,170310001,3,14.9,ug/m3 LC,57,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
01/28/2020,AQS,170310001,3,14.4,ug/m3 LC,56,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
01/29/2020,AQS,170310001,3,14.8,ug/m3 LC,57,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
01/30/2020,AQS,170310001,3,15.9,ug/m3 LC,59,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
01/31/2020,AQS,170310001,3,15,ug/m3 LC,57,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/02/2020,AQS,170310001,3,5.8,ug/m3 LC,24,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/03/2020,AQS,170310001,3,8.9,ug/m3 LC,37,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/04/2020,AQS,170310001,3,4.5,ug/m3 LC,19,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/05/2020,AQS,170310001,3,2.7,ug/m3 LC,11,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/06/2020,AQS,170310001,3,3.3,ug/m3 LC,14,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/11/2020,AQS,170310001,3,8.7,ug/m3 LC,36,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/12/2020,AQS,170310001,3,8.4,ug/m3 LC,35,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/13/2020,AQS,170310001,3,6.2,ug/m3 LC,26,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/14/2020,AQS,170310001,3,7.5,ug/m3 LC,31,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/15/2020,AQS,170310001,3,5.2,ug/m3 LC,22,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/16/2020,AQS,170310001,3,10.1,ug/m3 LC,42,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/17/2020,AQS,170310001,3,13.5,ug/m3 LC,54,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/25/2020,AQS,170310001,3,5.4,ug/m3 LC,23,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/26/2020,AQS,170310001,3,4.6,ug/m3 LC,19,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
02/27/2020,AQS,170310001,3,5.3,ug/m3 LC,22,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
04/21/2020,AQS,170310001,3,9.7,ug/m3 LC,40,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
04/22/2020,AQS,170310001,3,13.7,ug/m3 LC,54,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
04/23/2020,AQS,170310001,3,20.8,ug/m3 LC,69,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
04/24/2020,AQS,170310001,3,20.7,ug/m3 LC,69,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
04/25/2020,AQS,170310001,3,13.2,ug/m3 LC,53,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
04/26/2020,AQS,170310001,3,6.9,ug/m3 LC,29,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
04/27/2020,AQS,170310001,3,10.3,ug/m3 LC,43,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
04/28/2020,AQS,170310001,3,10.8,ug/m3 LC,45,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
04/29/2020,AQS,170310001,3,4.3,ug/m3 LC,18,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
04/30/2020,AQS,170310001,3,3,ug/m3 LC,13,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/01/2020,AirNow,170310001,3,6.1,ug/m3 LC,25,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/02/2020,AirNow,170310001,3,7.6,ug/m3 LC,32,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/03/2020,AirNow,170310001,3,5.7,ug/m3 LC,24,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/04/2020,AirNow,170310001,3,0.8,ug/m3 LC,3,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/05/2020,AirNow,170310001,3,3.8,ug/m3 LC,16,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/06/2020,AirNow,170310001,3,3.8,ug/m3 LC,16,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/07/2020,AirNow,170310001,3,4.3,ug/m3 LC,18,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/12/2020,AirNow,170310001,3,5,ug/m3 LC,21,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/13/2020,AirNow,170310001,3,7.3,ug/m3 LC,30,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/14/2020,AirNow,170310001,3,8,ug/m3 LC,33,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/15/2020,AirNow,170310001,3,4.6,ug/m3 LC,19,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/16/2020,AirNow,170310001,3,7,ug/m3 LC,29,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/17/2020,AirNow,170310001,3,6.5,ug/m3 LC,27,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/18/2020,AirNow,170310001,3,4.8,ug/m3 LC,20,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/19/2020,AirNow,170310001,3,4.1,ug/m3 LC,17,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/20/2020,AirNow,170310001,3,5.1,ug/m3 LC,21,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/21/2020,AirNow,170310001,3,7.1,ug/m3 LC,30,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/22/2020,AirNow,170310001,3,11.3,ug/m3 LC,47,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/23/2020,AirNow,170310001,3,6.8,ug/m3 LC,28,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/24/2020,AirNow,170310001,3,4.9,ug/m3 LC,20,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/25/2020,AirNow,170310001,3,3.9,ug/m3 LC,16,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/26/2020,AirNow,170310001,3,6.1,ug/m3 LC,25,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/27/2020,AirNow,170310001,3,6.3,ug/m3 LC,26,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
05/28/2020,AirNow,170310001,3,2.6,ug/m3 LC,11,VILLAGE GARAGE,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6709918952829,-87.7324568962847
